sqft,bedrooms,age_years,neighborhood,garage,lot_size,SalePrice
460.0,2,60,north,True,6849.0,30000.0
2006.0,5,92,center,True,6167.0,366100.0
2069.0,2,99,east,False,10266.0,216500.0
1605.0,3,45,center,True,8101.0,329700.0
1304.0,1,2,east,True,,173100.0
1434.0,3,99,south,True,3661.0,123100.0
1605.0,3,31,north,True,5204.0,246100.0
2013.0,3,26,west,True,3834.0,306500.0
2273.0,2,12,north,False,5083.0,369200.0
511.0,1,76,north,True,4061.0,35100.0
1954.0,3,18,south,True,5346.0,293600.0
2093.0,3,96,south,True,5370.0,197900.0
1901.0,3,21,south,False,6294.0,250600.0
1557.0,2,7,east,True,5586.0,283400.0
2652.0,4,62,east,False,4195.0,358100.0
2607.0,4,20,east,True,8430.0,314600.0
1580.0,3,27,east,False,6806.0,201900.0
1750.0,3,10,west,False,4911.0,239400.0
2263.0,2,66,north,True,4228.0,353600.0
2570.0,4,22,south,False,3066.0,327700.0
1311.0,3,73,north,False,2919.0,199500.0
1172.0,3,25,center,True,8095.0,247600.0
1964.0,4,40,west,True,7883.0,297800.0
1126.0,1,49,center,False,4831.0,163200.0
633.0,2,53,west,False,8732.0,75200.0
1308.0,1,82,north,False,7234.0,189400.0
2050.0,3,13,east,False,6407.0,260500.0
2732.0,5,22,center,True,7724.0,552700.0
1375.0,3,75,east,False,,159800.0
1725.0,4,85,east,True,6307.0,200300.0
1893.0,4,41,center,False,5520.0,406400.0
1411.0,2,0,west,True,,239900.0
1364.0,3,83,west,False,2784.0,163400.0
2001.0,4,61,west,False,4399.0,291800.0
1082.0,1,52,south,True,9600.0,120500.0
1340.0,2,38,center,False,4345.0,252000.0
1678.0,4,69,center,False,,295700.0
1993.0,4,28,north,True,7808.0,351200.0
891.0,3,35,east,True,6497.0,95400.0
1722.0,2,76,south,True,,166900.0
1025.0,1,37,east,True,5685.0,92500.0
1389.0,3,94,center,False,7822.0,239400.0
2273.0,4,43,west,True,9059.0,357400.0
1756.0,3,56,west,False,4957.0,210200.0
2801.0,5,63,east,True,,369900.0
1757.0,4,69,north,True,8237.0,242700.0
2381.0,3,50,center,False,4844.0,484000.0
2277.0,4,36,north,True,9019.0,402300.0
1792.0,4,80,north,False,8230.0,239700.0
1011.0,2,71,west,True,,30000.0
1737.0,1,5,east,False,9190.0,277300.0
1480.0,2,62,east,False,3621.0,172400.0
1457.0,3,90,north,False,4625.0,184600.0
1893.0,2,55,north,False,7367.0,302400.0
930.0,2,92,west,True,8083.0,66800.0
1276.0,3,39,east,False,6197.0,149900.0
1193.0,2,24,south,True,,134000.0
1647.0,3,49,east,False,5480.0,222700.0
1339.0,2,10,east,True,,214800.0
1379.0,2,6,center,True,7682.0,325300.0
1881.0,2,57,center,True,,355400.0
1533.0,2,2,east,True,4696.0,223200.0
1803.0,3,6,north,True,3046.0,329800.0
1131.0,3,45,east,True,4812.0,115900.0
1303.0,3,22,north,True,5763.0,247900.0
3024.0,6,17,west,True,3739.0,475300.0
1382.0,1,50,east,True,,156200.0
536.0,1,32,center,False,7960.0,63700.0
2005.0,5,61,east,False,3999.0,277600.0
1375.0,2,42,east,True,,165300.0
1946.0,3,19,north,True,9139.0,318500.0
1746.0,3,70,center,True,,270800.0
2130.0,5,93,south,False,8051.0,211300.0
1740.0,2,72,west,False,7010.0,199200.0
1664.0,3,18,south,True,8623.0,223200.0
2489.0,4,55,south,True,7767.0,286700.0
469.0,1,15,south,True,5311.0,30000.0
1005.0,2,2,center,True,3870.0,201500.0
1305.0,2,16,west,True,3434.0,156600.0
784.0,2,80,west,False,5721.0,37500.0
1512.0,4,92,south,True,3800.0,164300.0
1453.0,2,59,west,True,4405.0,138500.0
2385.0,4,87,east,False,5695.0,297600.0
1747.0,5,40,west,False,8796.0,242400.0
1672.0,2,3,south,True,2979.0,203300.0
1572.0,2,90,east,False,6059.0,137500.0
1169.0,3,72,center,True,,202100.0
2334.0,4,65,north,True,,363900.0
2526.0,4,7,west,True,7860.0,350200.0
1073.0,4,96,west,True,4303.0,132900.0
2772.0,3,7,east,True,5473.0,374800.0
1397.0,2,1,center,False,6282.0,301800.0
1348.0,1,7,west,False,7402.0,172100.0
2084.0,4,94,east,True,,230300.0
2137.0,3,82,south,True,8522.0,189900.0
1757.0,2,11,west,True,5110.0,251500.0
1592.0,3,42,north,True,6969.0,239100.0
2503.0,4,52,south,False,5620.0,268800.0
1426.0,1,55,east,True,7482.0,172100.0
1759.0,2,20,south,False,10055.0,229400.0
2816.0,5,3,east,True,5445.0,491500.0
998.0,1,3,center,False,5968.0,227900.0
1525.0,3,90,south,True,5136.0,166800.0
2415.0,5,62,east,True,4828.0,275300.0
2117.0,4,98,east,True,4601.0,194300.0
2336.0,3,86,west,False,5963.0,289200.0
1006.0,2,23,west,True,4446.0,187200.0
1993.0,2,8,south,True,4507.0,319600.0
1629.0,3,65,center,True,1000.0,275700.0
3163.0,5,22,west,True,8770.0,467200.0
2286.0,3,67,center,True,9288.0,437900.0
1787.0,3,96,center,True,7298.0,295100.0
1972.0,2,96,east,False,4252.0,209900.0
1833.0,2,25,west,False,,280800.0
2219.0,3,48,west,True,2871.0,377300.0
1286.0,2,70,west,True,7278.0,179500.0
2619.0,5,23,east,True,8531.0,426500.0
1005.0,2,56,south,False,6332.0,47200.0
1923.0,3,36,south,True,7716.0,258300.0
1305.0,2,57,west,True,6890.0,136400.0
1826.0,3,63,west,False,4458.0,280400.0
2393.0,5,87,east,True,8019.0,330300.0
773.0,1,47,north,True,7891.0,110000.0
1698.0,3,28,north,True,4019.0,254200.0
936.0,1,7,center,True,7614.0,176800.0
1632.0,3,69,north,True,5705.0,219000.0
935.0,2,80,south,False,5478.0,84300.0
1897.0,4,41,north,True,6781.0,310300.0
1544.0,4,86,south,False,6719.0,183600.0
2248.0,3,47,center,True,7777.0,472900.0
2537.0,5,47,south,False,,289700.0
1806.0,3,4,center,False,7131.0,389400.0
2336.0,4,52,center,False,,463000.0
2629.0,6,59,west,False,5642.0,374800.0
1247.0,3,49,south,True,5776.0,158300.0
2661.0,4,53,center,False,7940.0,528700.0
1778.0,4,52,west,False,6019.0,230700.0
1213.0,2,69,west,True,5476.0,133200.0
1979.0,3,10,south,True,8852.0,250600.0
1757.0,2,53,west,False,5142.0,213000.0
956.0,2,43,west,False,5058.0,116900.0
1139.0,1,34,east,True,2247.0,107700.0
2782.0,5,44,east,False,5566.0,398100.0
1967.0,4,67,west,False,4121.0,296600.0
2689.0,5,99,center,True,5499.0,491600.0
1550.0,4,22,center,True,6480.0,339900.0
1319.0,2,4,south,True,3830.0,178900.0
790.0,2,34,center,True,4354.0,117200.0
2381.0,5,31,south,True,,354000.0
2046.0,5,6,south,False,4980.0,220500.0
1555.0,4,49,north,False,4111.0,237600.0
1324.0,1,51,west,False,10288.0,143600.0
2476.0,4,84,east,True,9008.0,345200.0
1694.0,3,69,center,True,8684.0,308200.0
1700.0,3,46,center,True,,386300.0
1440.0,2,65,east,False,,164100.0
1556.0,2,29,south,True,3594.0,166200.0
2130.0,3,15,north,True,9686.0,311700.0
950.0,2,53,center,False,7662.0,187600.0
1848.0,4,49,south,True,3895.0,195600.0
2373.0,4,29,north,True,6739.0,377800.0
1749.0,3,89,south,True,3035.0,197500.0
2433.0,3,54,center,False,5727.0,490800.0
2604.0,4,56,north,True,5649.0,389600.0
2342.0,4,68,west,True,7479.0,305500.0
1478.0,3,29,east,False,7976.0,158500.0
1779.0,4,53,center,False,6041.0,286500.0
2007.0,2,89,east,True,5552.0,243900.0
1518.0,3,60,east,False,1000.0,205200.0
1498.0,3,85,east,False,9124.0,169400.0
1462.0,1,3,west,True,4685.0,226600.0
3326.0,7,72,north,False,6204.0,508500.0
1637.0,2,65,north,True,10518.0,264800.0
2441.0,5,89,east,False,,257000.0
1278.0,2,96,south,True,,84400.0
2821.0,5,13,north,False,6994.0,484100.0
1573.0,4,49,west,False,8185.0,216700.0
1832.0,3,93,west,True,6002.0,215300.0
700.0,2,80,north,False,8351.0,48500.0
2470.0,4,10,north,True,5169.0,433100.0
2600.0,4,54,west,True,7087.0,336400.0
1088.0,2,34,east,False,6828.0,134200.0
2505.0,4,70,south,False,,294200.0
998.0,1,51,east,False,6647.0,98100.0
2179.0,4,30,south,False,4251.0,273900.0
1627.0,3,41,north,True,,256000.0
2602.0,5,96,west,True,3426.0,294500.0
1950.0,4,36,west,False,5117.0,242000.0
2359.0,5,21,north,False,8276.0,400800.0
2543.0,4,11,south,True,6841.0,320200.0
1625.0,2,15,west,True,,228000.0
1783.0,4,5,west,False,2802.0,297700.0
1133.0,2,4,center,True,6640.0,211500.0
1620.0,3,53,west,False,5874.0,155300.0
2956.0,4,54,north,True,,506000.0
2253.0,3,79,south,True,8766.0,269300.0
1173.0,2,61,south,True,5182.0,140700.0
2779.0,3,19,center,False,5369.0,534500.0
2033.0,2,64,north,False,7836.0,292300.0
2298.0,4,44,south,True,4793.0,246100.0
2094.0,3,17,east,False,6175.0,298300.0
2052.0,4,65,south,True,2007.0,220900.0
601.0,2,65,west,True,5384.0,30000.0
2464.0,3,42,north,False,,400500.0
447.0,1,16,center,True,6671.0,76200.0
2410.0,4,2,east,True,,404900.0
1860.0,3,75,south,False,7913.0,194300.0
2301.0,4,15,center,True,8699.0,410300.0
1895.0,4,27,north,False,,265800.0
2426.0,4,67,east,True,7885.0,364500.0
1810.0,3,42,north,True,10495.0,271100.0
1969.0,4,82,east,True,5947.0,241000.0
2043.0,4,36,south,True,3361.0,251900.0
2927.0,5,89,west,False,4810.0,428300.0
2160.0,4,36,east,True,6937.0,251300.0
1010.0,1,8,west,False,2677.0,183300.0
1462.0,3,72,center,True,4476.0,285000.0
2159.0,4,66,center,True,5340.0,404600.0
2556.0,3,99,south,False,,272000.0
1367.0,2,9,east,True,9593.0,188300.0
3144.0,6,52,west,True,7376.0,417900.0
1905.0,3,70,north,True,3772.0,287800.0
2052.0,4,40,east,True,,286600.0
1048.0,2,26,east,True,5967.0,145200.0
2469.0,4,29,center,False,2639.0,508800.0
1533.0,2,1,north,True,3923.0,247000.0
1352.0,2,62,center,True,,271500.0
1610.0,2,77,south,True,3304.0,153900.0
2630.0,4,45,center,False,7026.0,530100.0
2079.0,3,3,west,True,1000.0,317600.0
1267.0,2,77,east,True,7965.0,155200.0
1482.0,1,90,north,True,,180100.0
2646.0,4,60,south,False,5087.0,307200.0
1658.0,4,8,west,True,7831.0,292500.0
2136.0,5,41,south,False,3815.0,221500.0
2283.0,3,56,west,True,4315.0,305600.0
400.0,1,95,south,False,7099.0,30000.0
2559.0,5,49,north,False,5581.0,417400.0
1289.0,3,1,west,False,4750.0,215400.0
1584.0,2,70,center,False,5773.0,274500.0
2724.0,4,68,center,False,8638.0,499400.0
2668.0,5,23,east,False,8560.0,386200.0
2096.0,2,41,west,True,6852.0,299700.0
2237.0,4,4,west,False,5289.0,347900.0
2387.0,5,12,east,True,7043.0,383200.0
2658.0,4,31,north,False,4275.0,449100.0
2734.0,3,9,south,True,8338.0,356900.0
1865.0,4,27,south,False,7901.0,177500.0
1358.0,2,64,west,True,9863.0,157000.0
1647.0,3,38,south,True,4396.0,210300.0
1876.0,2,14,south,True,4147.0,231000.0
1768.0,2,62,center,False,7103.0,326000.0
1193.0,2,85,north,True,,133200.0
2062.0,4,59,west,False,,287900.0
859.0,1,31,north,False,8635.0,157000.0
1851.0,3,80,south,False,9406.0,206700.0
1890.0,2,34,center,False,6117.0,333100.0
1869.0,3,1,center,True,,351200.0
2311.0,4,66,south,False,4966.0,272900.0
2231.0,4,71,north,True,6434.0,360500.0
3134.0,4,22,center,True,5893.0,595500.0
1489.0,4,37,center,True,5786.0,286700.0
1968.0,3,0,east,True,9648.0,354800.0
1929.0,4,46,north,True,3316.0,294800.0
1901.0,4,44,west,True,5990.0,333100.0
1041.0,2,25,west,False,,125600.0
1090.0,3,52,center,True,7287.0,178000.0
1804.0,2,67,west,False,3806.0,209400.0
854.0,2,44,center,False,5402.0,115800.0
1599.0,2,79,east,False,,132400.0
1411.0,2,45,north,False,1496.0,201300.0
1621.0,3,40,west,False,8325.0,229800.0
2479.0,5,66,south,True,,270400.0
1153.0,2,17,west,True,2794.0,157400.0
2322.0,3,84,north,True,,367100.0
1457.0,2,60,north,True,5330.0,226700.0
1532.0,2,36,east,True,,193000.0
2079.0,3,23,east,True,5438.0,303600.0
1636.0,3,79,north,False,8149.0,180800.0
1265.0,2,1,west,True,,205700.0
1578.0,3,6,west,False,7190.0,245300.0
734.0,1,60,center,True,3718.0,96300.0
2029.0,4,48,south,False,6660.0,241100.0
400.0,1,17,west,True,7805.0,48200.0
2333.0,4,37,center,False,8810.0,430000.0
2169.0,3,78,north,False,2902.0,352500.0
2761.0,3,46,center,True,5407.0,561100.0
3109.0,4,52,west,False,9197.0,435100.0
2361.0,4,9,west,True,7844.0,322900.0
1424.0,2,72,west,False,5602.0,104600.0
3104.0,4,13,west,True,6008.0,525300.0
1084.0,1,23,west,True,6594.0,144900.0
658.0,1,29,north,True,5254.0,109400.0
2911.0,5,43,north,False,7094.0,447200.0
2161.0,4,27,north,False,6981.0,347300.0
675.0,1,81,center,False,3770.0,70500.0
987.0,1,38,east,True,5020.0,121300.0
2131.0,4,3,center,True,5092.0,451400.0
1278.0,2,45,center,True,5489.0,209700.0
1364.0,2,12,south,True,6540.0,151000.0
2980.0,6,22,north,True,6361.0,502100.0
3089.0,6,59,center,True,,564500.0
1888.0,3,61,east,True,,214700.0
1710.0,3,66,south,False,,176400.0
2341.0,4,37,west,True,8927.0,351500.0
1463.0,1,83,east,False,8880.0,184700.0
462.0,2,6,south,False,,52200.0
400.0,1,37,south,False,5019.0,30000.0
1756.0,4,24,center,False,5165.0,309700.0
2329.0,4,4,south,True,6627.0,322100.0
1810.0,4,56,center,False,,319000.0
2286.0,4,5,east,True,6294.0,334000.0
2346.0,5,60,north,True,4898.0,376000.0
2632.0,4,85,north,False,9303.0,399200.0
1912.0,2,79,west,False,5123.0,197300.0
1966.0,3,68,north,True,7484.0,305000.0
1778.0,1,24,north,False,,278200.0
1645.0,2,65,east,False,5870.0,224100.0
857.0,1,56,east,True,7348.0,118900.0
2503.0,3,49,center,False,9086.0,522800.0
1570.0,3,47,center,True,6610.0,259700.0
1535.0,3,14,center,False,5022.0,324700.0
1475.0,2,84,north,False,8960.0,146700.0
996.0,2,83,center,True,6988.0,177800.0
1749.0,2,72,center,False,6341.0,342700.0
2110.0,5,54,west,True,,322800.0
1377.0,3,13,center,False,6644.0,272800.0
2423.0,4,63,center,False,,473900.0
1579.0,3,95,west,False,6004.0,162000.0
880.0,2,13,east,False,8299.0,125300.0
2624.0,4,35,south,False,6884.0,324300.0
1919.0,2,90,south,True,,132700.0
2318.0,3,95,south,True,5276.0,214300.0
2332.0,3,44,east,False,5286.0,368900.0
1232.0,2,28,east,True,6993.0,161000.0
1487.0,1,28,south,True,,176200.0
2421.0,4,46,north,True,4849.0,382400.0
2901.0,5,31,east,False,6031.0,403300.0
1838.0,3,55,north,False,8481.0,275200.0
1424.0,3,7,south,False,,180800.0
2809.0,5,6,north,True,6129.0,426600.0
1424.0,4,0,south,False,3883.0,221200.0
1997.0,4,71,west,False,9391.0,303100.0
1543.0,3,92,west,True,,143700.0
1961.0,2,10,north,True,8439.0,315200.0
1233.0,2,91,west,False,3095.0,159600.0
1575.0,1,16,south,False,6703.0,173700.0
1424.0,2,4,east,True,,219400.0
2197.0,4,29,west,False,7543.0,434500.0
1898.0,4,29,north,False,6643.0,325800.0
2328.0,4,96,north,True,7038.0,329000.0
1305.0,3,11,north,True,4567.0,243600.0
1675.0,4,97,south,False,3920.0,175400.0
2175.0,3,86,north,True,4719.0,288500.0
2315.0,3,48,north,False,6616.0,315200.0
933.0,2,67,east,True,5516.0,104200.0
1991.0,3,53,north,True,6506.0,319700.0
1312.0,2,91,east,True,3952.0,116700.0
2346.0,4,21,south,False,5987.0,343400.0
2916.0,5,95,center,True,8790.0,575600.0
400.0,1,41,north,True,6665.0,57600.0
1406.0,2,93,east,True,,129000.0
1958.0,4,98,east,True,6806.0,168300.0
1798.0,3,84,west,False,4976.0,213100.0
2364.0,3,79,north,True,,296000.0
1847.0,2,43,center,True,6714.0,290700.0
1482.0,3,69,south,True,6354.0,164900.0
1188.0,3,24,north,True,7374.0,221100.0
1087.0,2,27,west,True,7881.0,102700.0
1354.0,2,74,east,True,3509.0,137300.0
1461.0,3,76,west,False,6113.0,172900.0
2030.0,4,26,center,True,10470.0,403000.0
1706.0,3,96,south,True,,121300.0
1409.0,3,68,center,True,5787.0,279200.0
1194.0,1,98,center,False,7456.0,134600.0
1378.0,2,47,east,True,5347.0,120000.0
1462.0,3,59,west,False,,152700.0
1351.0,2,65,north,False,5083.0,192900.0
2204.0,4,16,west,True,5049.0,331100.0
2621.0,5,27,north,True,4816.0,416600.0
1094.0,1,96,east,False,,97300.0
2472.0,4,67,west,False,5039.0,345500.0
2216.0,5,54,north,True,8284.0,289800.0
1908.0,3,0,east,False,5137.0,299800.0
2716.0,4,3,east,False,4908.0,434200.0
1698.0,1,55,south,True,,174400.0
2041.0,3,8,east,False,3403.0,293600.0
1874.0,4,14,center,True,7329.0,435600.0
1830.0,4,57,center,False,5728.0,327200.0
2075.0,3,96,center,True,4898.0,354200.0
1828.0,3,83,center,True,4469.0,327000.0
2080.0,4,46,south,False,9943.0,249600.0
1398.0,2,94,north,True,5931.0,158700.0
1417.0,1,60,north,True,,193000.0
1395.0,2,94,center,True,7746.0,256500.0
1581.0,2,23,south,False,4317.0,213400.0
2408.0,3,57,west,True,,328700.0
1523.0,3,92,east,False,5929.0,136800.0
2191.0,4,98,west,False,3232.0,252000.0
1959.0,4,86,west,True,4939.0,268800.0
1535.0,2,14,center,False,3810.0,269800.0
2586.0,5,61,north,True,6162.0,463000.0
2242.0,5,9,south,True,,302900.0
1801.0,4,38,north,True,4193.0,252300.0
1751.0,4,3,south,True,,245400.0
1856.0,3,75,south,False,6088.0,171600.0
882.0,1,77,center,False,8418.0,111500.0
1305.0,2,9,west,True,,160800.0
2078.0,2,91,north,True,6123.0,274100.0
850.0,1,83,east,True,6999.0,30000.0
1351.0,4,83,west,True,3185.0,141300.0
1564.0,2,44,west,False,7392.0,188700.0
3542.0,4,93,center,True,6821.0,650300.0
2204.0,4,98,south,False,7908.0,203500.0
2458.0,4,54,center,True,5388.0,475400.0
1317.0,3,37,center,True,5405.0,274300.0
2017.0,2,76,south,False,5417.0,215400.0
744.0,1,4,west,True,8869.0,145900.0
1602.0,4,33,west,False,6566.0,221400.0
2103.0,2,0,center,False,,444000.0
949.0,1,76,north,True,7289.0,109900.0
2036.0,4,4,south,True,5073.0,305200.0
2086.0,3,75,center,True,,359200.0
1438.0,3,56,north,False,7078.0,227200.0
1299.0,2,43,east,False,8481.0,139300.0
1371.0,3,63,south,True,8078.0,125200.0
1592.0,4,4,west,False,7875.0,246600.0
1610.0,5,81,east,False,8269.0,201000.0
2106.0,4,26,center,False,,398500.0
1479.0,2,84,north,True,4612.0,163100.0
2761.0,5,88,east,False,3713.0,331900.0
2757.0,4,55,east,False,4339.0,370100.0
1942.0,2,58,east,False,7461.0,216900.0
1593.0,3,92,north,True,1553.0,210800.0
1480.0,3,40,east,True,5969.0,185000.0
1990.0,2,39,center,True,5468.0,398200.0
2095.0,3,94,west,False,8448.0,255600.0
1679.0,2,40,north,False,5766.0,298800.0
1564.0,3,36,west,False,5263.0,223800.0
2012.0,5,0,center,True,8632.0,402000.0
1841.0,2,32,center,False,5816.0,351900.0
1457.0,3,24,north,False,5493.0,236700.0
1868.0,3,77,north,True,5022.0,238900.0
1437.0,2,50,north,True,6571.0,245000.0
1349.0,2,35,south,False,5337.0,146200.0
1797.0,3,93,center,False,5344.0,288400.0
1455.0,5,44,east,True,8900.0,201700.0
1360.0,3,41,center,False,6098.0,234900.0
2427.0,4,72,north,True,5104.0,387000.0
1565.0,4,26,west,False,4010.0,253100.0
2906.0,5,43,west,False,6397.0,429800.0
2176.0,4,70,center,True,4881.0,419400.0
1308.0,2,32,east,True,5263.0,158300.0
2496.0,4,42,west,False,4297.0,323200.0
1370.0,1,1,north,False,6394.0,222100.0
2984.0,4,79,center,True,,548500.0
1936.0,4,86,west,True,6823.0,190700.0
2126.0,3,66,west,True,4907.0,254700.0
1819.0,4,52,south,False,7433.0,179600.0
1960.0,3,89,north,False,6971.0,240900.0
1663.0,2,85,west,True,6208.0,224800.0
1245.0,3,46,west,True,7692.0,177700.0
2004.0,3,61,north,True,9114.0,321000.0
2415.0,5,93,center,True,8537.0,452400.0
1086.0,2,20,north,True,3378.0,200300.0
2724.0,6,77,west,False,4789.0,377700.0
2161.0,4,36,north,False,,385700.0
1538.0,3,9,west,True,7277.0,207700.0
1527.0,3,41,east,False,4956.0,198100.0
2918.0,5,51,south,True,,330600.0
2363.0,3,73,west,False,4532.0,342100.0
2484.0,4,15,center,False,6598.0,521500.0
1649.0,4,54,west,True,7269.0,253800.0
2133.0,2,66,west,False,3577.0,242100.0
2010.0,4,63,north,True,4972.0,286200.0
1695.0,2,83,center,False,2210.0,242200.0
1866.0,3,75,east,True,1217.0,229900.0
2466.0,4,46,north,False,,379400.0
2760.0,5,27,east,True,6631.0,415600.0
1649.0,3,88,west,True,6345.0,192700.0
1012.0,3,88,west,True,9174.0,43100.0
2786.0,6,12,east,False,2649.0,375900.0
2794.0,4,45,south,True,1840.0,342300.0
2040.0,4,75,south,True,,231700.0
2876.0,5,66,west,True,1761.0,348200.0
1997.0,3,87,center,True,4773.0,347700.0
1255.0,1,21,west,True,,151000.0
1013.0,3,94,west,True,6593.0,64000.0
1007.0,1,23,west,True,8055.0,121300.0
1803.0,1,9,east,False,6742.0,257800.0
1520.0,3,73,east,True,,155500.0
1453.0,2,92,east,True,4948.0,93800.0
1736.0,3,35,north,False,6875.0,276300.0
2315.0,4,15,east,True,2940.0,329100.0
1472.0,2,87,north,False,1000.0,159800.0
1371.0,4,9,center,True,6780.0,282700.0
1511.0,4,66,center,True,6469.0,264500.0
2353.0,4,12,east,False,9139.0,346800.0
1758.0,3,66,west,True,7393.0,219700.0
1968.0,4,11,north,False,6618.0,340100.0
2732.0,5,38,east,True,5376.0,382700.0
3506.0,6,46,center,True,4378.0,723700.0
2184.0,4,90,east,True,5439.0,298800.0
2125.0,4,71,center,True,7910.0,393100.0
1089.0,3,94,north,False,,103900.0
2021.0,3,53,center,True,7868.0,345900.0
1837.0,3,25,south,True,6213.0,245400.0
2335.0,3,42,north,True,,344100.0
1565.0,2,51,west,True,8321.0,262600.0
1920.0,1,56,west,True,,317700.0
2163.0,4,90,north,True,6371.0,299600.0
2939.0,5,89,south,True,7112.0,286900.0
2738.0,5,10,center,False,7002.0,587800.0
2560.0,3,79,north,False,5063.0,426700.0
2236.0,4,29,north,True,5480.0,332900.0
1541.0,3,58,center,True,4181.0,328100.0
2236.0,4,95,west,True,5472.0,233200.0
1337.0,2,88,east,False,8062.0,93800.0
1676.0,3,48,south,True,7682.0,198000.0
2867.0,4,4,center,True,7117.0,622800.0
2123.0,3,95,center,False,,367200.0
1936.0,3,90,north,True,5269.0,273700.0
2013.0,3,38,center,True,3653.0,419800.0
1744.0,2,13,east,False,5686.0,278600.0
507.0,1,52,south,False,5845.0,30000.0
1041.0,2,80,south,True,7351.0,57100.0
2170.0,5,45,east,True,,324600.0
1248.0,1,2,east,True,8021.0,192600.0
1735.0,3,45,center,True,1970.0,345100.0
1064.0,1,51,north,False,4404.0,123200.0
1369.0,2,91,west,False,5817.0,158500.0
1797.0,2,80,north,True,6959.0,215100.0
2354.0,3,69,north,True,10189.0,354400.0
2475.0,4,40,south,True,,306400.0
1359.0,3,94,west,False,4580.0,146600.0
1984.0,3,23,south,True,5153.0,269100.0
945.0,1,32,south,False,4509.0,74400.0
1834.0,3,84,center,False,4224.0,336100.0
2372.0,4,99,south,True,6092.0,243700.0
1760.0,3,81,west,False,7967.0,194400.0
2589.0,5,70,center,False,6239.0,460200.0
2302.0,3,93,west,True,,333100.0
1945.0,3,13,center,True,5608.0,396700.0
1650.0,4,66,center,True,3923.0,292500.0
1479.0,2,41,north,True,,192600.0
925.0,2,59,north,True,8942.0,142600.0
1023.0,3,24,south,True,2810.0,151500.0
2397.0,5,48,west,False,6458.0,366600.0
2708.0,3,23,south,True,,340300.0
1151.0,2,64,west,True,6126.0,150200.0
1841.0,4,92,center,False,5829.0,298600.0
855.0,2,5,north,True,3318.0,152500.0
1214.0,2,95,center,True,8418.0,178500.0
1956.0,2,65,east,False,,243400.0
1489.0,2,1,center,True,5060.0,265400.0
650.0,1,57,west,True,6233.0,103600.0
2831.0,4,13,north,True,,517200.0
1771.0,4,80,center,False,5633.0,285900.0
1137.0,2,27,north,False,2325.0,190400.0
1877.0,2,5,south,False,1286.0,208100.0
1751.0,2,84,east,True,4060.0,194400.0
2053.0,3,53,center,False,4935.0,333400.0
1596.0,3,61,north,True,2486.0,222200.0
1989.0,4,83,east,False,5005.0,224800.0
2366.0,4,56,north,True,4933.0,394500.0
1009.0,1,79,south,True,5877.0,112200.0
1384.0,1,59,south,False,7228.0,176500.0
2304.0,4,2,east,False,9424.0,375700.0
1469.0,3,95,west,True,6856.0,161400.0
1751.0,4,95,west,False,4032.0,216400.0
1518.0,4,27,west,True,7333.0,235700.0
1555.0,4,65,north,True,8801.0,195100.0
1504.0,2,12,west,True,3759.0,254600.0
1045.0,2,28,west,True,,161600.0
2076.0,4,60,north,True,3158.0,333000.0
2437.0,3,34,center,False,4871.0,424300.0
1694.0,1,96,west,False,,193600.0
2370.0,4,7,west,True,,395000.0
1505.0,1,71,east,True,7783.0,162300.0
1470.0,2,61,west,True,6771.0,169200.0
2046.0,3,89,south,False,6092.0,170600.0
2056.0,4,80,west,False,6783.0,228500.0
1732.0,4,89,west,False,6901.0,212500.0
2206.0,4,79,west,False,8606.0,281800.0
1028.0,1,21,west,False,,136200.0
1618.0,1,42,north,True,,276600.0
2379.0,4,68,north,False,5183.0,326700.0
2377.0,4,99,east,False,6227.0,270900.0
2302.0,3,86,center,True,5487.0,454700.0
2412.0,5,64,south,True,3621.0,273500.0
1576.0,2,10,east,True,7747.0,228200.0
777.0,1,42,center,True,,124400.0
1645.0,3,65,west,False,5925.0,227400.0
2182.0,3,77,north,True,6664.0,262100.0
2280.0,4,27,center,True,7723.0,455000.0
1484.0,3,46,center,True,5713.0,280100.0
1219.0,3,82,west,True,,107300.0
1279.0,3,83,west,False,5566.0,149000.0
1474.0,2,22,east,True,4901.0,222100.0
662.0,1,25,west,True,7043.0,95600.0
1484.0,3,37,south,False,7025.0,219100.0
1829.0,3,64,west,True,7845.0,227300.0
1741.0,3,67,east,True,5993.0,222000.0
1602.0,3,75,west,True,3600.0,207200.0
1386.0,2,55,center,True,8215.0,240800.0
1456.0,3,91,west,True,4531.0,188900.0
1467.0,2,11,center,False,4496.0,305500.0
2223.0,5,52,east,True,4936.0,270200.0
1799.0,2,22,west,False,,281000.0
3700.0,7,53,south,True,5565.0,451900.0
1601.0,2,88,west,True,7239.0,171700.0
2063.0,4,88,south,False,5133.0,206400.0
1614.0,3,98,west,False,8676.0,197100.0
1599.0,3,48,north,False,8552.0,267400.0
2737.0,6,69,west,True,7779.0,381400.0
2399.0,4,47,south,True,,282900.0
747.0,2,0,south,False,8867.0,54100.0
1186.0,1,28,south,True,5526.0,116100.0
1718.0,3,74,east,False,,176900.0
1490.0,2,5,north,True,4792.0,259600.0
895.0,2,64,east,True,5720.0,83700.0
1869.0,3,45,north,False,6179.0,264700.0
673.0,2,41,east,False,4135.0,76900.0
1876.0,3,73,south,False,2759.0,194100.0
2238.0,6,22,east,False,,267800.0
2324.0,3,25,north,True,11906.0,406200.0
