customer_id,tenure_months,monthly_charges,contract,payment_method,support_tickets,has_streaming,last_login_days,refund_issued,Churn
100958,69,85.41,one-year,card,1,True,,0,No
100959,30,15.0,month-to-month,card,2,False,,0,No
100960,11,23.47,two-year,check,0,False,4.0,0,No
100961,30,62.98,month-to-month,card,1,False,,0,No
100962,60,108.75,month-to-month,check,2,False,29.0,1,Yes
100963,16,59.11,two-year,card,2,False,14.0,1,Yes
100964,68,72.52,two-year,card,0,True,6.0,0,No
100965,42,98.34,month-to-month,card,0,False,9.0,0,No
100966,43,122.67,two-year,bank,1,False,18.0,0,No
100967,23,55.58,month-to-month,bank,2,True,,0,No
100968,66,69.58,month-to-month,bank,1,True,4.0,0,No
100969,3,115.55,two-year,bank,1,True,1.0,1,Yes
100970,22,31.95,one-year,paypal,1,False,,0,No
100971,30,95.69,month-to-month,bank,0,True,5.0,1,Yes
100972,34,44.54,one-year,paypal,1,True,1.0,0,No
100973,34,72.56,month-to-month,card,4,True,,1,Yes
100974,11,63.93,month-to-month,bank,0,False,2.0,0,No
100975,17,46.05,two-year,card,5,True,2.0,0,No
100976,7,45.42,month-to-month,bank,0,True,16.0,0,No
100977,41,76.91,one-year,card,2,False,,0,No
100978,25,94.89,one-year,card,1,True,7.0,0,No
100979,41,66.76,one-year,card,3,True,3.0,0,No
100980,42,71.75,month-to-month,card,0,False,12.0,1,Yes
100981,50,84.28,two-year,bank,0,True,8.0,0,No
100982,39,45.71,one-year,check,3,True,8.0,0,No
100983,47,88.49,one-year,card,0,False,2.0,0,No
100984,42,90.48,month-to-month,check,4,True,34.0,0,No
100985,47,135.09,month-to-month,bank,1,False,,1,Yes
100986,44,60.6,month-to-month,bank,2,False,2.0,1,Yes
100987,23,58.55,month-to-month,paypal,1,False,6.0,0,No
100988,18,89.22,month-to-month,bank,0,False,22.0,1,Yes
100989,56,90.48,one-year,bank,2,False,23.0,0,No
100990,25,56.62,two-year,card,1,False,7.0,0,No
100991,39,59.92,month-to-month,card,2,False,36.0,0,No
100992,14,83.53,month-to-month,paypal,3,False,9.0,0,No
100993,31,49.31,one-year,check,0,False,5.0,0,No
100994,38,59.74,month-to-month,bank,5,False,2.0,1,Yes
100995,45,72.24,two-year,bank,2,True,6.0,0,No
100996,38,94.9,month-to-month,check,0,False,29.0,0,No
100997,26,54.89,month-to-month,card,3,False,24.0,0,No
100998,69,23.94,month-to-month,paypal,1,False,23.0,0,No
100999,37,22.09,two-year,paypal,2,False,2.0,0,No
101000,58,38.51,month-to-month,check,3,True,11.0,0,No
101001,53,37.17,one-year,check,3,True,21.0,0,No
101002,40,66.13,month-to-month,card,1,False,25.0,0,No
101003,63,40.28,month-to-month,paypal,2,False,8.0,0,No
101004,10,52.43,two-year,check,2,False,11.0,0,No
101005,66,50.65,month-to-month,paypal,1,True,0.0,0,No
101006,61,58.99,month-to-month,paypal,0,True,19.0,0,No
101007,36,103.06,month-to-month,check,1,True,15.0,1,Yes
101008,53,86.55,two-year,bank,0,True,18.0,0,No
101009,37,70.4,month-to-month,check,0,False,1.0,0,No
101010,20,58.47,month-to-month,check,1,False,36.0,0,No
101011,57,59.17,two-year,bank,1,False,3.0,0,No
101012,18,78.19,one-year,check,2,False,6.0,0,No
101013,23,84.6,two-year,paypal,3,True,9.0,0,No
101014,37,47.31,one-year,card,2,False,12.0,0,No
101015,60,70.91,one-year,check,0,False,10.0,0,No
101016,28,19.21,month-to-month,paypal,0,False,4.0,0,No
101017,36,75.29,month-to-month,bank,2,False,20.0,0,No
101018,3,89.05,one-year,bank,2,True,3.0,0,No
101019,9,63.0,one-year,card,0,True,,0,No
101020,4,115.41,two-year,bank,2,False,,1,Yes
101021,6,47.97,one-year,check,1,False,2.0,0,No
101022,62,75.44,month-to-month,paypal,1,False,35.0,0,No
101023,60,69.1,month-to-month,check,1,True,12.0,1,Yes
101024,59,67.49,one-year,bank,2,False,4.0,0,No
101025,4,67.14,month-to-month,paypal,0,True,4.0,1,Yes
101026,6,72.68,one-year,card,1,False,18.0,0,No
101027,20,91.2,one-year,card,1,True,4.0,0,No
101028,41,104.44,month-to-month,check,4,False,8.0,0,No
101029,24,69.94,one-year,paypal,1,True,21.0,0,No
101030,35,90.38,one-year,card,1,True,7.0,0,No
101031,13,52.46,two-year,card,0,True,7.0,0,No
101032,52,89.15,month-to-month,check,1,False,4.0,0,No
101033,23,50.95,one-year,check,1,False,,0,No
101034,5,97.27,month-to-month,check,3,False,9.0,1,Yes
101035,53,125.27,month-to-month,bank,0,False,39.0,1,Yes
101036,65,66.95,month-to-month,card,0,False,,0,No
101037,2,15.19,two-year,bank,0,False,13.0,0,No
101038,32,56.3,two-year,bank,1,True,1.0,0,No
101039,59,100.8,month-to-month,bank,1,False,12.0,1,Yes
101040,51,83.83,one-year,paypal,1,False,2.0,0,No
101041,61,76.22,month-to-month,card,1,False,10.0,0,No
101042,30,95.22,one-year,bank,0,True,1.0,0,No
101043,27,82.11,month-to-month,card,1,True,,1,Yes
101044,51,100.44,one-year,check,4,True,22.0,1,Yes
101045,11,92.99,month-to-month,paypal,1,False,7.0,1,Yes
101046,17,108.04,one-year,paypal,2,False,8.0,0,No
101047,43,78.97,month-to-month,card,0,False,20.0,0,No
101048,48,92.63,one-year,bank,1,False,,0,No
101049,9,62.32,one-year,check,0,False,11.0,0,No
101050,37,54.96,month-to-month,card,1,True,5.0,0,No
101051,26,112.67,month-to-month,check,3,True,10.0,0,No
101052,36,75.41,two-year,card,0,False,16.0,0,No
101053,69,90.12,one-year,card,0,True,28.0,0,No
101054,6,73.09,month-to-month,card,4,True,13.0,1,Yes
101055,71,55.34,month-to-month,paypal,3,False,1.0,0,No
101056,32,70.27,month-to-month,check,0,True,24.0,1,Yes
101057,55,105.9,one-year,paypal,1,False,,0,No
101058,31,83.88,one-year,check,2,False,18.0,1,Yes
101059,23,27.21,month-to-month,paypal,1,False,8.0,0,No
101060,55,64.62,one-year,bank,1,False,13.0,0,No
101061,49,114.56,one-year,paypal,1,True,1.0,0,No
101062,11,64.66,one-year,card,1,True,7.0,0,No
101063,51,24.99,month-to-month,check,1,False,7.0,0,No
101064,54,117.33,month-to-month,paypal,2,True,,1,Yes
101065,28,87.06,month-to-month,paypal,1,False,6.0,1,Yes
101066,66,68.25,month-to-month,bank,4,True,16.0,1,Yes
101067,46,60.71,month-to-month,card,1,False,14.0,0,No
101068,24,97.06,month-to-month,check,2,False,3.0,0,No
101069,1,56.45,month-to-month,card,3,False,5.0,1,Yes
101070,48,98.71,one-year,paypal,1,False,8.0,0,No
101071,15,83.55,month-to-month,check,1,False,5.0,1,Yes
101072,54,76.12,one-year,check,2,True,47.0,0,No
101073,38,73.64,month-to-month,bank,3,False,3.0,0,No
101074,34,65.63,one-year,card,0,False,,0,No
101075,12,96.14,month-to-month,check,0,False,18.0,1,Yes
101076,51,48.37,one-year,bank,2,False,44.0,0,No
101077,12,29.45,one-year,bank,5,True,6.0,1,Yes
101078,30,85.36,month-to-month,card,0,True,7.0,1,Yes
101079,60,85.78,one-year,bank,3,False,19.0,0,No
101080,66,82.01,month-to-month,paypal,2,True,0.0,0,No
101081,71,80.19,one-year,paypal,1,False,2.0,0,No
101082,69,61.99,month-to-month,bank,2,False,19.0,0,No
101083,40,89.69,month-to-month,card,2,False,3.0,1,Yes
101084,15,68.86,month-to-month,card,2,True,8.0,1,Yes
101085,60,57.82,two-year,card,3,True,40.0,0,No
101086,57,62.2,month-to-month,card,1,False,2.0,1,No
101087,71,120.52,one-year,check,0,False,4.0,0,No
101088,47,26.63,month-to-month,check,3,False,35.0,0,No
101089,11,82.49,month-to-month,paypal,2,True,24.0,1,Yes
101090,36,28.02,month-to-month,bank,3,False,6.0,0,No
101091,32,67.29,two-year,paypal,1,False,6.0,0,No
101092,60,59.16,one-year,card,0,False,2.0,0,No
101093,28,17.87,month-to-month,card,0,False,15.0,0,No
101094,24,79.73,one-year,paypal,1,False,1.0,0,No
101095,6,60.5,month-to-month,paypal,2,False,31.0,1,Yes
101096,60,17.52,month-to-month,check,2,False,5.0,0,No
101097,54,90.99,month-to-month,check,0,False,1.0,0,No
101098,3,105.88,month-to-month,check,3,False,13.0,1,Yes
101099,31,107.25,month-to-month,paypal,3,False,16.0,0,No
101100,35,78.97,one-year,card,3,True,5.0,0,No
101101,34,71.15,month-to-month,card,1,False,11.0,0,No
101102,66,103.2,two-year,card,1,False,8.0,1,Yes
101103,11,112.06,one-year,bank,2,False,20.0,0,No
101104,22,98.34,two-year,card,2,False,7.0,0,No
101105,13,46.46,one-year,check,4,False,30.0,0,No
101106,18,75.03,two-year,card,0,False,16.0,1,Yes
101107,65,80.99,month-to-month,check,1,False,9.0,0,No
101108,67,24.76,month-to-month,check,0,True,,0,No
101109,4,81.73,month-to-month,card,2,False,2.0,1,Yes
101110,45,126.82,two-year,bank,2,False,19.0,0,No
101111,17,86.0,month-to-month,check,0,False,3.0,0,No
101112,14,106.84,one-year,card,1,True,7.0,0,No
101113,21,74.57,one-year,check,2,True,4.0,0,No
101114,14,68.17,month-to-month,paypal,1,False,6.0,0,No
101115,35,79.53,two-year,bank,2,True,0.0,0,No
101116,71,49.6,month-to-month,card,2,True,2.0,0,No
101117,42,45.91,month-to-month,check,2,False,11.0,0,No
101118,52,101.66,one-year,paypal,0,False,14.0,0,No
101119,36,104.31,month-to-month,bank,3,False,23.0,0,No
101120,1,45.22,month-to-month,paypal,2,True,,0,No
101121,6,94.2,month-to-month,paypal,4,False,1.0,1,Yes
101122,20,67.83,month-to-month,bank,2,False,,0,No
101123,18,78.5,one-year,check,0,False,7.0,0,No
101124,60,81.51,two-year,card,3,True,2.0,0,No
101125,60,94.86,month-to-month,check,1,False,6.0,0,No
101126,61,72.07,month-to-month,paypal,0,False,16.0,0,No
101127,46,105.25,month-to-month,paypal,1,True,20.0,0,No
101128,40,77.74,two-year,card,2,False,11.0,0,No
101129,47,85.6,one-year,check,0,False,8.0,0,No
101130,29,49.17,month-to-month,card,1,False,7.0,0,No
101131,48,123.97,month-to-month,bank,0,False,,1,Yes
101132,57,81.75,two-year,paypal,1,True,6.0,0,No
101133,55,87.82,two-year,check,2,False,0.0,0,No
101134,44,29.8,month-to-month,bank,2,False,6.0,0,No
101135,5,49.43,two-year,paypal,0,True,3.0,0,No
101136,52,100.95,month-to-month,paypal,1,True,0.0,1,Yes
101137,27,77.17,month-to-month,card,1,True,3.0,1,Yes
101138,53,22.16,one-year,card,2,False,9.0,0,No
101139,39,95.96,month-to-month,check,2,True,0.0,0,No
101140,63,56.41,month-to-month,paypal,3,True,,1,Yes
101141,25,105.28,two-year,card,0,False,4.0,0,No
101142,67,67.8,two-year,check,1,False,8.0,0,No
101143,60,75.12,month-to-month,paypal,0,False,8.0,0,No
101144,24,99.47,one-year,paypal,1,False,7.0,0,No
101145,35,47.56,one-year,check,2,True,10.0,0,No
101146,38,45.18,one-year,paypal,2,False,0.0,0,No
101147,55,65.09,two-year,paypal,0,False,1.0,0,No
101148,49,90.68,one-year,paypal,3,True,24.0,0,No
101149,61,36.73,month-to-month,check,0,False,3.0,0,No
101150,27,28.3,month-to-month,paypal,1,False,,1,Yes
101151,36,90.59,two-year,card,2,True,1.0,0,No
101152,31,54.93,two-year,card,1,True,5.0,0,No
101153,65,60.19,month-to-month,check,1,True,6.0,0,No
101154,22,23.58,month-to-month,check,3,False,10.0,0,No
101155,42,53.03,one-year,paypal,1,True,20.0,0,No
101156,9,69.81,month-to-month,check,0,False,5.0,1,Yes
101157,61,93.26,month-to-month,card,2,True,2.0,0,No
101158,28,50.72,two-year,paypal,2,False,6.0,0,No
101159,25,111.43,two-year,card,1,False,1.0,0,No
101160,42,52.89,two-year,card,0,True,16.0,0,No
101161,36,52.92,one-year,check,2,True,6.0,0,No
101162,61,108.43,month-to-month,paypal,2,False,1.0,0,No
101163,38,75.29,two-year,check,3,True,3.0,0,No
101164,37,56.2,month-to-month,card,2,True,11.0,0,No
101165,8,66.12,month-to-month,card,0,False,10.0,1,Yes
101166,2,103.83,two-year,paypal,0,False,,0,No
101167,29,106.66,one-year,bank,3,False,,1,Yes
101168,71,49.58,two-year,check,0,False,,0,No
101169,66,68.94,month-to-month,bank,0,False,0.0,0,No
101170,45,72.25,two-year,card,3,False,4.0,0,No
101171,45,45.34,one-year,check,2,True,4.0,0,No
101172,28,68.61,one-year,check,0,False,4.0,0,No
101173,13,70.13,two-year,bank,5,False,3.0,0,No
101174,1,98.51,month-to-month,check,2,False,,1,Yes
101175,25,100.19,one-year,bank,2,False,18.0,0,No
101176,23,61.77,one-year,check,2,False,9.0,0,No
101177,14,64.65,one-year,paypal,2,False,6.0,0,No
101178,19,86.61,two-year,check,2,False,13.0,0,No
101179,2,55.37,one-year,bank,3,True,3.0,0,No
101180,44,84.72,month-to-month,card,0,True,4.0,0,No
101181,66,67.8,month-to-month,check,1,False,6.0,1,Yes
101182,50,45.77,two-year,check,2,True,,0,No
101183,32,46.08,two-year,bank,3,False,1.0,0,No
101184,30,106.18,two-year,paypal,1,False,,0,No
101185,22,66.09,month-to-month,bank,3,False,7.0,1,Yes
101186,11,111.01,month-to-month,bank,3,False,,1,Yes
101187,43,57.16,one-year,check,1,True,10.0,0,No
101188,41,77.28,one-year,card,2,True,1.0,0,No
101189,1,129.82,month-to-month,check,3,False,4.0,1,Yes
101190,30,43.57,one-year,paypal,1,True,13.0,0,No
101191,20,22.55,month-to-month,paypal,2,False,10.0,0,No
101192,13,102.16,month-to-month,bank,2,True,11.0,1,Yes
101193,50,49.33,month-to-month,bank,0,True,16.0,0,No
101194,38,69.48,month-to-month,bank,2,False,,0,No
101195,45,55.35,month-to-month,card,1,False,18.0,0,No
101196,51,76.7,two-year,check,3,False,11.0,0,No
101197,70,46.24,one-year,bank,1,True,2.0,0,No
101198,57,65.5,two-year,card,2,False,2.0,0,No
101199,45,81.25,month-to-month,check,2,False,12.0,0,No
101200,63,44.79,month-to-month,check,1,False,23.0,0,No
101201,34,52.5,month-to-month,card,5,True,,0,No
101202,70,61.32,one-year,bank,0,True,8.0,0,No
101203,55,34.28,month-to-month,paypal,4,False,18.0,0,No
101204,47,59.44,one-year,check,0,False,12.0,0,No
101205,65,72.97,two-year,paypal,1,True,,0,No
101206,37,60.01,two-year,bank,1,True,2.0,0,No
101207,52,63.22,month-to-month,bank,1,False,1.0,1,Yes
101208,21,69.5,month-to-month,bank,3,False,,0,No
101209,69,53.61,month-to-month,bank,3,False,4.0,0,No
101210,45,87.28,month-to-month,card,1,False,2.0,0,No
101211,56,105.9,one-year,card,2,False,1.0,0,No
101212,33,58.39,month-to-month,paypal,2,False,1.0,0,No
101213,62,82.13,one-year,check,1,False,9.0,0,No
101214,6,64.01,month-to-month,check,3,True,34.0,1,Yes
101215,9,79.14,two-year,check,5,False,5.0,1,Yes
101216,37,109.14,two-year,bank,2,False,,0,No
101217,53,82.72,month-to-month,paypal,1,False,19.0,1,Yes
101218,58,25.66,two-year,bank,2,True,5.0,0,No
101219,32,81.35,month-to-month,check,1,False,6.0,0,No
101220,47,100.82,one-year,check,3,False,6.0,0,No
101221,40,64.46,two-year,card,0,True,25.0,0,No
101222,69,94.89,two-year,card,3,False,,0,No
101223,47,52.75,two-year,card,1,True,1.0,0,No
101224,30,32.86,month-to-month,bank,0,True,3.0,0,No
101225,69,73.53,two-year,card,0,True,10.0,0,No
101226,8,26.09,one-year,card,0,False,,0,No
101227,70,64.01,month-to-month,paypal,0,True,16.0,0,No
101228,11,102.17,month-to-month,bank,2,False,9.0,1,Yes
101229,21,22.26,one-year,paypal,3,False,0.0,0,No
101230,59,38.01,one-year,bank,0,False,31.0,0,No
101231,53,44.2,month-to-month,paypal,1,False,42.0,0,No
101232,69,68.42,two-year,paypal,4,False,,0,No
101233,54,60.86,one-year,paypal,5,False,4.0,0,No
101234,46,104.98,month-to-month,bank,0,True,1.0,0,No
101235,25,93.86,month-to-month,card,1,True,1.0,1,Yes
101236,1,82.38,one-year,bank,0,False,1.0,1,Yes
101237,9,73.64,one-year,check,3,False,26.0,0,No
101238,22,79.83,one-year,check,2,False,31.0,1,Yes
101239,3,48.45,month-to-month,check,1,False,2.0,1,Yes
101240,37,91.43,one-year,paypal,3,False,,0,No
101241,56,42.2,one-year,card,3,True,11.0,0,No
101242,69,90.88,two-year,bank,0,True,7.0,0,No
101243,35,99.65,month-to-month,bank,1,True,,1,Yes
101244,63,75.27,one-year,card,2,False,8.0,0,No
101245,70,65.59,month-to-month,check,1,False,4.0,0,No
101246,62,80.01,month-to-month,card,1,False,29.0,0,No
101247,34,15.0,one-year,paypal,0,False,,0,No
101248,24,77.56,one-year,card,6,False,1.0,1,Yes
101249,70,67.17,month-to-month,card,0,True,3.0,0,No
101250,18,68.73,one-year,card,2,True,8.0,0,No
101251,30,87.66,month-to-month,paypal,1,True,39.0,0,No
101252,6,68.13,month-to-month,paypal,2,True,11.0,0,No
101253,57,41.49,month-to-month,paypal,2,True,,0,No
101254,47,66.46,month-to-month,paypal,3,False,15.0,0,No
101255,7,71.69,one-year,paypal,2,True,3.0,0,No
101256,16,72.87,two-year,bank,1,True,6.0,0,No
101257,40,74.05,one-year,card,1,True,20.0,0,No
101258,39,95.98,month-to-month,bank,3,True,0.0,1,Yes
101259,57,42.85,month-to-month,card,2,True,16.0,0,No
101260,19,74.39,month-to-month,card,1,True,,0,No
101261,66,102.25,one-year,check,2,True,9.0,0,No
101262,32,26.63,month-to-month,card,1,False,13.0,1,No
101263,59,74.49,month-to-month,bank,2,True,4.0,0,No
101264,17,55.37,one-year,bank,1,True,1.0,0,No
101265,3,60.73,one-year,card,1,False,0.0,0,No
101266,4,47.38,month-to-month,check,2,True,23.0,0,No
101267,27,65.76,month-to-month,paypal,2,False,13.0,0,No
101268,68,116.03,one-year,check,1,False,4.0,0,No
101269,4,38.39,month-to-month,card,2,False,6.0,1,Yes
101270,27,40.76,month-to-month,paypal,1,False,18.0,0,No
101271,8,37.45,two-year,bank,0,False,3.0,0,No
101272,67,113.19,month-to-month,bank,0,True,5.0,0,No
101273,48,58.44,month-to-month,paypal,4,False,12.0,0,No
101274,55,69.36,month-to-month,paypal,1,True,4.0,0,No
101275,51,59.93,month-to-month,bank,3,False,5.0,0,No
101276,47,46.39,month-to-month,bank,1,True,28.0,0,No
101277,55,64.12,month-to-month,paypal,0,False,4.0,0,No
101278,1,131.46,one-year,card,2,True,6.0,1,Yes
101279,62,104.8,month-to-month,bank,1,False,9.0,0,No
101280,53,48.68,two-year,check,2,True,1.0,0,No
101281,53,86.19,two-year,bank,1,True,14.0,0,No
101282,28,49.21,month-to-month,bank,0,False,1.0,0,No
101283,57,25.59,month-to-month,card,0,False,10.0,0,No
101284,28,95.49,one-year,bank,2,True,1.0,0,No
101285,4,99.0,two-year,bank,2,True,30.0,0,No
101286,65,96.15,two-year,paypal,0,False,37.0,0,No
101287,17,58.25,month-to-month,bank,1,False,19.0,1,Yes
101288,8,65.83,month-to-month,card,3,False,3.0,1,Yes
101289,45,88.74,month-to-month,paypal,2,False,13.0,0,No
101290,17,79.79,two-year,bank,1,False,15.0,0,No
101291,61,60.16,one-year,paypal,1,False,7.0,0,No
101292,32,29.52,month-to-month,card,2,True,6.0,0,No
101293,1,72.85,one-year,card,3,False,,0,No
101294,68,96.98,month-to-month,paypal,1,False,17.0,0,No
101295,37,40.06,one-year,card,2,True,7.0,0,No
101296,19,85.97,month-to-month,card,2,False,11.0,1,Yes
101297,49,78.29,one-year,check,2,True,2.0,0,No
101298,38,88.75,one-year,bank,2,True,1.0,0,No
101299,3,91.8,one-year,bank,3,False,0.0,0,Yes
101300,54,52.64,month-to-month,bank,2,False,18.0,0,No
101301,29,29.58,two-year,bank,1,True,21.0,0,No
101302,50,56.66,one-year,bank,0,False,14.0,0,No
101303,64,92.23,month-to-month,bank,0,True,15.0,0,No
101304,44,56.45,month-to-month,card,3,False,16.0,0,No
101305,48,52.65,one-year,card,1,False,13.0,0,No
101306,19,24.47,month-to-month,card,2,False,10.0,0,No
101307,17,113.82,month-to-month,check,1,True,17.0,1,Yes
101308,30,90.64,month-to-month,check,1,True,10.0,0,No
101309,61,89.25,month-to-month,card,4,False,11.0,1,No
101310,38,94.19,month-to-month,bank,2,True,0.0,0,No
101311,25,84.42,one-year,check,0,True,2.0,0,No
101312,56,63.89,month-to-month,card,1,False,1.0,0,No
101313,61,65.91,one-year,bank,4,False,13.0,0,No
101314,65,59.31,month-to-month,paypal,1,True,20.0,0,No
101315,22,135.87,month-to-month,bank,0,False,0.0,1,Yes
101316,51,83.9,month-to-month,card,0,True,0.0,0,No
101317,42,58.4,one-year,check,1,False,30.0,0,No
101318,32,81.64,two-year,bank,1,False,25.0,0,No
101319,29,44.73,month-to-month,card,0,False,3.0,0,No
101320,9,107.61,month-to-month,card,1,False,4.0,1,Yes
101321,20,53.47,month-to-month,paypal,4,False,7.0,1,Yes
101322,40,82.53,month-to-month,paypal,4,True,9.0,1,Yes
101323,63,96.65,two-year,check,1,False,30.0,0,No
101324,62,79.62,month-to-month,card,3,False,2.0,0,No
101325,14,72.36,two-year,paypal,1,False,4.0,0,No
101326,49,70.27,one-year,bank,3,False,16.0,0,No
101327,7,68.59,month-to-month,bank,1,False,19.0,1,Yes
101328,48,55.58,two-year,paypal,2,False,1.0,0,No
101329,25,58.76,month-to-month,bank,0,True,7.0,0,No
101330,32,106.99,one-year,card,2,False,6.0,0,No
101331,51,67.29,month-to-month,card,4,False,6.0,0,No
101332,31,50.36,two-year,paypal,5,True,7.0,0,No
101333,58,57.09,month-to-month,check,2,False,1.0,0,No
101334,38,97.51,month-to-month,check,5,False,4.0,0,No
101335,71,86.89,two-year,check,1,False,,0,No
101336,46,84.01,month-to-month,card,0,False,6.0,0,No
101337,22,63.56,month-to-month,bank,3,False,8.0,1,Yes
101338,56,84.33,one-year,paypal,3,False,14.0,0,No
101339,29,53.91,month-to-month,card,3,False,8.0,0,No
101340,38,63.51,two-year,paypal,1,False,19.0,0,No
101341,10,94.25,one-year,bank,1,True,,1,Yes
101342,9,91.86,one-year,bank,2,True,2.0,1,Yes
101343,41,45.45,month-to-month,card,1,False,,0,No
101344,14,48.61,month-to-month,check,0,False,8.0,0,No
101345,71,72.72,two-year,bank,1,False,2.0,0,No
101346,61,113.15,month-to-month,bank,0,True,20.0,0,No
101347,50,22.11,month-to-month,check,3,True,33.0,0,No
101348,53,76.96,month-to-month,check,2,False,3.0,0,No
101349,43,35.6,month-to-month,paypal,3,True,35.0,0,No
101350,5,54.14,one-year,check,3,False,8.0,0,No
101351,28,60.89,one-year,card,3,True,3.0,0,No
101352,36,59.49,one-year,check,2,False,2.0,0,No
101353,65,56.66,two-year,card,4,False,7.0,0,No
101354,16,70.18,month-to-month,paypal,3,True,5.0,0,No
101355,36,56.62,month-to-month,bank,0,False,38.0,0,No
101356,25,33.44,month-to-month,check,4,True,9.0,1,Yes
101357,10,89.5,one-year,card,1,False,7.0,0,No
101358,8,88.82,month-to-month,bank,0,False,4.0,0,No
101359,26,91.08,one-year,check,3,False,20.0,0,No
101360,6,31.48,month-to-month,check,2,False,25.0,0,No
101361,5,77.47,two-year,card,3,True,12.0,0,No
101362,25,86.9,two-year,card,3,True,19.0,0,No
101363,15,44.22,two-year,paypal,1,False,6.0,0,No
101364,40,70.23,month-to-month,check,3,False,11.0,0,No
101365,2,67.09,two-year,paypal,1,False,15.0,0,No
101366,22,116.05,month-to-month,card,0,True,5.0,0,No
101367,33,118.11,month-to-month,bank,2,False,44.0,1,Yes
101368,69,28.39,month-to-month,check,2,False,7.0,0,No
101369,46,132.35,month-to-month,paypal,2,True,3.0,0,No
101370,63,47.12,one-year,check,2,False,8.0,0,No
101371,25,94.52,month-to-month,check,1,False,10.0,0,No
101372,32,94.26,month-to-month,bank,2,False,25.0,1,Yes
101373,30,45.11,one-year,paypal,1,False,8.0,0,No
101374,64,82.33,two-year,bank,1,False,2.0,0,No
101375,69,67.31,one-year,bank,3,False,2.0,0,No
101376,69,83.86,one-year,check,0,False,13.0,0,No
101377,54,75.77,month-to-month,paypal,1,True,4.0,0,No
101378,36,99.91,two-year,paypal,3,False,5.0,0,No
101379,39,71.88,month-to-month,card,1,False,9.0,0,No
101380,70,65.8,month-to-month,paypal,4,True,4.0,0,No
101381,21,97.4,month-to-month,bank,1,False,1.0,1,Yes
101382,25,84.51,one-year,card,2,True,0.0,0,No
101383,64,88.3,month-to-month,paypal,1,True,1.0,0,No
101384,28,53.39,one-year,paypal,1,False,12.0,0,No
101385,17,43.87,month-to-month,bank,2,True,16.0,0,No
101386,40,55.81,month-to-month,card,3,False,11.0,0,No
101387,24,54.48,month-to-month,card,2,True,5.0,1,Yes
101388,64,89.65,month-to-month,check,1,False,2.0,0,No
101389,65,94.4,month-to-month,card,1,False,5.0,0,No
101390,22,66.12,one-year,card,2,False,6.0,0,No
101391,38,105.77,month-to-month,card,0,False,4.0,0,No
101392,70,104.21,month-to-month,paypal,1,True,21.0,0,No
101393,53,76.08,one-year,bank,4,True,13.0,0,No
101394,16,49.45,month-to-month,bank,2,False,6.0,1,Yes
101395,42,109.38,month-to-month,bank,0,False,0.0,1,Yes
101396,45,68.47,month-to-month,card,0,False,6.0,0,No
101397,47,73.15,month-to-month,check,1,False,23.0,0,No
101398,2,61.51,month-to-month,paypal,1,True,12.0,0,No
101399,22,47.76,one-year,paypal,6,True,7.0,0,No
101400,61,33.28,month-to-month,bank,1,False,22.0,0,No
101401,18,85.82,one-year,card,1,False,8.0,0,No
101402,22,50.41,month-to-month,paypal,0,False,4.0,1,Yes
101403,23,146.49,one-year,paypal,1,False,1.0,1,Yes
101404,13,42.85,one-year,paypal,0,False,0.0,0,No
101405,12,38.57,month-to-month,check,0,False,4.0,0,No
101406,25,82.75,month-to-month,bank,1,True,3.0,0,No
101407,63,108.23,month-to-month,paypal,0,False,1.0,1,Yes
101408,1,71.61,two-year,check,1,True,8.0,0,No
101409,21,84.31,two-year,paypal,0,False,22.0,0,No
101410,5,23.91,month-to-month,bank,0,False,14.0,0,No
101411,40,53.06,one-year,paypal,2,True,1.0,0,No
101412,18,43.16,month-to-month,card,1,True,0.0,0,No
101413,57,22.62,month-to-month,card,1,False,9.0,0,No
101414,42,72.92,one-year,check,3,False,13.0,0,No
101415,56,15.0,month-to-month,check,3,True,15.0,0,No
101416,46,36.95,month-to-month,check,4,False,6.0,1,Yes
101417,32,56.57,two-year,paypal,3,False,2.0,0,No
101418,62,49.22,month-to-month,paypal,1,False,11.0,0,No
101419,34,79.91,one-year,check,2,False,9.0,0,No
101420,68,77.64,month-to-month,card,2,False,21.0,1,Yes
101421,71,92.34,month-to-month,card,0,False,5.0,0,No
101422,42,88.81,month-to-month,card,1,False,3.0,1,Yes
101423,48,98.52,two-year,check,0,False,1.0,0,No
101424,19,69.95,month-to-month,check,3,False,3.0,1,Yes
101425,58,77.59,month-to-month,paypal,0,True,14.0,0,No
101426,48,82.79,one-year,card,0,False,6.0,0,No
101427,65,73.54,two-year,bank,0,False,7.0,0,No
101428,19,60.07,two-year,bank,0,True,9.0,0,No
101429,56,61.69,one-year,check,1,False,,0,No
101430,34,49.56,month-to-month,card,1,False,8.0,0,No
101431,14,80.54,one-year,paypal,0,True,9.0,0,No
101432,13,67.65,two-year,card,0,False,35.0,0,No
101433,40,53.42,two-year,check,3,False,11.0,0,No
101434,23,53.44,two-year,paypal,2,False,7.0,0,No
101435,8,39.74,month-to-month,card,0,False,7.0,0,No
101436,31,94.47,month-to-month,check,0,True,2.0,0,No
101437,47,71.97,one-year,check,0,False,10.0,0,No
101438,23,48.43,month-to-month,paypal,2,False,,0,No
101439,68,90.21,month-to-month,check,2,False,4.0,0,No
101440,56,55.99,month-to-month,paypal,0,False,,0,No
